Type,Start,End
CDS,34951724,34951852
CDS,34951724,34951852
CDS,34951724,34951852
CDS,34951724,34951852
CDS,34951724,34951852
exon,34951724,34951852
CDS,34951724,34951852
exon,34951724,34951860
exon,34951724,34951860
exon,34951724,34951860
exon,34951724,34951860
exon,34951724,34951860
start_codon,34951850,34951852
start_codon,34951850,34951852
start_codon,34951850,34951852
start_codon,34951850,34951852
start_codon,34951850,34951852
start_codon,34951850,34951852
UTR,34951853,34951860
UTR,34951853,34951860
UTR,34951853,34951860
UTR,34951853,34951860
UTR,34951853,34951860
exon,34954716,34955635
UTR,34954716,34955635
exon,34955727,34955783
UTR,34955727,34955783
exon,34955727,34955785
UTR,34955727,34955785
exon,34955727,34955806
UTR,34955727,34955806
gene,34955810,35002437
exon,34955868,34956007
UTR,34955868,34956007
transcript,34955868,35002437
exon,34955870,34956027
UTR,34955870,34956027
exon,34958098,34958212
UTR,34958098,34958212
exon,34975400,34975499
UTR,34975400,34975499
exon,34977630,34977680
CDS,34977630,34977680
transcript,34977630,35002436
exon,34977632,34977680
UTR,34977632,34977680
UTR,34977934,34978005
exon,34977934,34978096
exon,34977934,34978096
CDS,34977934,34978096
start_codon,34978006,34978008
CDS,34978006,34978096
exon,34979390,34979496
CDS,34979390,34979496
exon,34979390,34979496
CDS,34979390,34979496
exon,34979661,34979804
CDS,34979661,34979804
exon,34979661,34979804
CDS,34979661,34979804
exon,34980578,34980734
CDS,34980578,34980734
exon,34980578,34980734
CDS,34980578,34980734
exon,34981033,34981060
CDS,34981033,34981060
exon,34981033,34981060
CDS,34981033,34981060
exon,34982459,34982555
CDS,34982459,34982555
exon,34982459,34982555
CDS,34982459,34982555
exon,34984692,34984715
CDS,34984692,34984715
exon,34984692,34984715
CDS,34984692,34984715
exon,34984854,34984946
CDS,34984854,34984946
exon,34984854,34984946
CDS,34984854,34984946
exon,34985066,34985129
CDS,34985066,34985129
exon,34985066,34985129
CDS,34985066,34985129
exon,34986100,34986198
CDS,34986100,34986198
exon,34986100,34986198
CDS,34986100,34986198
exon,34986886,34986989
CDS,34986886,34986989
exon,34986886,34986989
CDS,34986886,34986989
exon,34987149,34987287
CDS,34987149,34987287
exon,34987149,34987287
CDS,34987149,34987287
exon,34987557,34987675
CDS,34987557,34987675
exon,34987557,34987675
CDS,34987557,34987675
exon,34987765,34987914
CDS,34987765,34987914
exon,34987765,34987914
CDS,34987765,34987914
exon,34988092,34988262
CDS,34988092,34988262
exon,34988092,34988262
CDS,34988092,34988262
exon,34989740,34989919
CDS,34989740,34989919
exon,34989740,34989919
CDS,34989740,34989919
exon,34990014,34990146
CDS,34990014,34990146
exon,34990014,34990146
CDS,34990014,34990146
exon,34990234,34990310
CDS,34990234,34990310
exon,34990234,34990310
CDS,34990234,34990310
gene,34990376,34990497
transcript,34990376,34990497
exon,34990376,34990497
gene,34990400,34990472
transcript,34990400,34990472
exon,34990400,34990472
exon,34990738,34990825
CDS,34990738,34990825
exon,34990738,34990825
CDS,34990738,34990825
exon,34991004,34991121
CDS,34991004,34991121
exon,34991004,34991121
CDS,34991004,34991121
exon,34993102,34993225
CDS,34993102,34993225
exon,34993102,34993225
CDS,34993102,34993225
exon,34993334,34993470
CDS,34993334,34993470
exon,34993334,34993470
CDS,34993334,34993470
exon,34994146,34994401
CDS,34994146,34994401
exon,34994146,34994401
CDS,34994146,34994401
exon,34995336,34995578
CDS,34995336,34995578
exon,34995336,34995578
CDS,34995336,34995578
exon,34996346,34996522
CDS,34996346,34996522
exon,34996346,34996522
CDS,34996346,34996522
exon,34996613,34996758
CDS,34996613,34996758
exon,34996613,34996758
CDS,34996613,34996758
exon,34997083,34997173
CDS,34997083,34997173
exon,34997083,34997173
CDS,34997083,34997173
exon,34997251,34997640
CDS,34997251,34997640
exon,34997251,34997640
CDS,34997251,34997640
exon,34998295,34998421
CDS,34998295,34998421
exon,34998295,34998421
CDS,34998295,34998421
exon,34998511,34998629
CDS,34998511,34998629
exon,34998511,34998629
CDS,34998511,34998629
exon,34998719,34998915
CDS,34998719,34998915
exon,34998719,34998915
CDS,34998719,34998915
exon,34999056,34999405
CDS,34999056,34999405
exon,34999056,34999405
CDS,34999056,34999405
exon,34999571,34999695
CDS,34999571,34999695
exon,34999571,34999695
CDS,34999571,34999695
exon,34999791,34999906
CDS,34999791,34999906
exon,34999791,34999906
CDS,34999791,34999906
exon,35000293,35000689
CDS,35000293,35000689
exon,35000293,35000689
CDS,35000293,35000689
exon,35000768,35000893
CDS,35000768,35000893
exon,35000768,35000893
CDS,35000768,35000893
exon,35000988,35001158
CDS,35000988,35001158
exon,35000988,35001158
CDS,35000988,35001158
exon,35001245,35001349
CDS,35001245,35001349
exon,35001245,35001349
CDS,35001245,35001349
exon,35001431,35001526
CDS,35001431,35001526
exon,35001431,35001526
CDS,35001431,35001526
exon,35001948,35002085
CDS,35001948,35002085
exon,35001948,35002085
CDS,35001948,35002085
CDS,35002177,35002185
CDS,35002177,35002185
exon,35002177,35002436
exon,35002177,35002437
stop_codon,35002186,35002188
stop_codon,35002186,35002188
UTR,35002186,35002436
UTR,35002186,35002437
UTR,35002404,35003148
UTR,35002404,35003148
exon,35002404,35003283
exon,35002404,35003283
gene,35002404,35092807
transcript,35002404,35092807
transcript,35002404,35092807
stop_codon,35003146,35003148
stop_codon,35003146,35003148
CDS,35003149,35003283
CDS,35003149,35003283
exon,35003410,35003616
CDS,35003410,35003616
exon,35003410,35003616
CDS,35003410,35003616
exon,35004458,35004570
CDS,35004458,35004570
exon,35004458,35004570
CDS,35004458,35004570
exon,35005695,35005803
CDS,35005695,35005803
exon,35005695,35005803
CDS,35005695,35005803
exon,35006435,35006575
CDS,35006435,35006575
exon,35006435,35006575
CDS,35006435,35006575
exon,35007550,35007640
CDS,35007550,35007640
exon,35007550,35007640
CDS,35007550,35007640
exon,35008664,35008747
CDS,35008664,35008747
exon,35008664,35008747
CDS,35008664,35008747
exon,35010187,35010288
CDS,35010187,35010288
exon,35010187,35010288
CDS,35010187,35010288
exon,35013008,35013066
CDS,35013008,35013066
exon,35013008,35013066
CDS,35013008,35013066
exon,35016008,35016139
CDS,35016008,35016139
exon,35016008,35016139
CDS,35016008,35016139
exon,35021190,35021332
CDS,35021190,35021332
exon,35021190,35021356
CDS,35021190,35021356
gene,35030317,35030420
transcript,35030317,35030420
exon,35030317,35030420
exon,35035123,35035308
CDS,35035123,35035308
exon,35035123,35035308
CDS,35035123,35035308
exon,35044505,35044712
CDS,35044505,35044712
exon,35044505,35044712
CDS,35044505,35044712
exon,35049866,35049994
CDS,35049866,35049994
exon,35049866,35049994
CDS,35049866,35049994
exon,35054976,35055031
CDS,35054976,35055031
exon,35054976,35055031
CDS,35054976,35055031
exon,35057514,35057571
CDS,35057514,35057571
exon,35057514,35057571
CDS,35057514,35057571
exon,35069296,35069412
CDS,35069296,35069412
exon,35069296,35069412
CDS,35069296,35069412
exon,35078046,35078174
CDS,35078046,35078174
exon,35078046,35078174
CDS,35078046,35078174
CDS,35092614,35092781
CDS,35092614,35092781
exon,35092614,35092807
exon,35092614,35092807
start_codon,35092779,35092781
start_codon,35092779,35092781
UTR,35092782,35092807
UTR,35092782,35092807
UTR,35115364,35115435
UTR,35115364,35115435
exon,35115364,35115933
exon,35115364,35115933
transcript,35115364,35147319
gene,35115364,35147336
transcript,35115364,35147336
stop_codon,35115433,35115435
stop_codon,35115433,35115435
CDS,35115436,35115933
CDS,35115436,35115933
gene,35117136,35117207
transcript,35117136,35117207
exon,35117136,35117207
exon,35118598,35118719
CDS,35118598,35118719
exon,35118598,35118719
CDS,35118598,35118719
exon,35123890,35124034
CDS,35123890,35124034
exon,35123890,35124034
CDS,35123890,35124034
exon,35126251,35126375
CDS,35126251,35126375
exon,35126251,35126375
CDS,35126251,35126375
exon,35131642,35131783
CDS,35131642,35131783
exon,35131642,35131783
CDS,35131642,35131783
exon,35134738,35134949
CDS,35134738,35134949
exon,35134738,35134949
CDS,35134738,35134949
exon,35137880,35138005
CDS,35137880,35138005
exon,35137880,35138005
CDS,35137880,35138005
exon,35142373,35142478
CDS,35142373,35142478
exon,35142373,35142478
CDS,35142373,35142478
exon,35144979,35145018
CDS,35144979,35145018
exon,35144979,35145018
CDS,35144979,35145018
exon,35146825,35146935
CDS,35146825,35146935
CDS,35147152,35147258
CDS,35147152,35147258
exon,35147152,35147319
exon,35147152,35147336
start_codon,35147256,35147258
start_codon,35147256,35147258
UTR,35147259,35147319
UTR,35147259,35147336
UTR,35172072,35172154
exon,35172072,35172224
transcript,35172072,35177362
gene,35172072,35216240
start_codon,35172155,35172157
CDS,35172155,35172224
gene,35174355,35174919
transcript,35174355,35174919
exon,35174355,35174919
exon,35174702,35174953
CDS,35174702,35174953
exon,35176168,35176446
CDS,35176168,35176446
CDS,35176698,35176810
exon,35176698,35177362
stop_codon,35176811,35176813
UTR,35176811,35177362
gene,35195306,35195423
transcript,35195306,35195423
exon,35195306,35195423
gene,35201745,35278131
gene,35218009,35218185
transcript,35218009,35218185
exon,35218009,35218185
UTR,35226690,35226738
exon,35226690,35226984
gene,35226690,35276998
transcript,35226690,35276998
start_codon,35226739,35226741
CDS,35226739,35226984
exon,35246840,35246988
CDS,35246840,35246988
exon,35251905,35252021
CDS,35251905,35252021
exon,35254450,35254754
CDS,35254450,35254754
gene,35262727,35264187
transcript,35262727,35264187
exon,35262727,35264187
exon,35263791,35263952
CDS,35263791,35263952
exon,35267205,35267419
CDS,35267205,35267419
exon,35267885,35267988
UTR,35267885,35267988
gene,35267885,35280043
transcript,35267885,35280043
exon,35269760,35269898
CDS,35269760,35269898
exon,35271569,35271835
CDS,35271569,35271835
UTR,35272005,35272099
exon,35272005,35272145
stop_codon,35272097,35272099
CDS,35272100,35272145
CDS,35274272,35274606
exon,35274272,35276998
stop_codon,35274607,35274609
UTR,35274607,35276998
UTR,35276352,35277716
exon,35276352,35277932
transcript,35276352,35278122
UTR,35277150,35277716
exon,35277150,35277932
transcript,35277150,35278129
stop_codon,35277714,35277716
stop_codon,35277714,35277716
CDS,35277717,35277929
CDS,35277717,35277929
start_codon,35277927,35277929
start_codon,35277927,35277929
UTR,35277930,35277932
UTR,35277930,35277932
exon,35278009,35278122
UTR,35278009,35278122
exon,35278046,35278129
UTR,35278046,35278129
UTR,35278907,35279199
exon,35278907,35279206
transcript,35278907,35284717
gene,35278907,35284985
UTR,35278911,35279199
UTR,35278911,35279199
exon,35278911,35279206
exon,35278911,35279206
transcript,35278911,35284715
transcript,35278911,35284770
UTR,35278918,35279199
exon,35278918,35279206
transcript,35278918,35284772
stop_codon,35279197,35279199
stop_codon,35279197,35279199
stop_codon,35279197,35279199
stop_codon,35279197,35279199
CDS,35279200,35279206
CDS,35279200,35279206
CDS,35279200,35279206
CDS,35279200,35279206
exon,35279566,35279747
CDS,35279566,35279747
exon,35279566,35279747
CDS,35279566,35279747
exon,35279566,35279747
CDS,35279566,35279747
exon,35279566,35279747
CDS,35279566,35279747
exon,35279566,35279747
CDS,35279566,35279747
exon,35279942,35280043
CDS,35279942,35280043
exon,35279942,35280118
CDS,35279942,35280118
exon,35279942,35280118
CDS,35279942,35280118
exon,35279942,35280118
CDS,35279942,35280118
exon,35279942,35280118
CDS,35279942,35280118
exon,35280654,35280829
CDS,35280654,35280829
exon,35280654,35280829
CDS,35280654,35280829
exon,35280654,35280829
CDS,35280654,35280829
exon,35284176,35284261
CDS,35284176,35284261
exon,35284176,35284261
CDS,35284176,35284261
exon,35284176,35284261
CDS,35284176,35284261
CDS,35284176,35284487
exon,35284176,35284492
CDS,35284381,35284487
CDS,35284381,35284487
CDS,35284381,35284487
exon,35284381,35284492
exon,35284381,35284492
exon,35284381,35284715
start_codon,35284485,35284487
start_codon,35284485,35284487
start_codon,35284485,35284487
start_codon,35284485,35284487
UTR,35284488,35284492
UTR,35284488,35284492
UTR,35284488,35284492
UTR,35284488,35284715
exon,35284697,35284717
UTR,35284697,35284717
exon,35284726,35284770
UTR,35284726,35284770
exon,35284726,35284772
UTR,35284726,35284772
exon,35285251,35285315
gene,35285251,35285756
transcript,35285251,35285756
exon,35285470,35285756
UTR,35285731,35286537
exon,35285731,35287972
gene,35285731,35292425
transcript,35285731,35292425
stop_codon,35286535,35286537
CDS,35286538,35287972
exon,35288461,35288585
CDS,35288461,35288585
exon,35288791,35288958
CDS,35288791,35288958
CDS,35291792,35292304
exon,35291792,35292425
start_codon,35292302,35292304
UTR,35292305,35292425
UTR,35302566,35303937
UTR,35302566,35303937
UTR,35302566,35303937
UTR,35302566,35303937
exon,35302566,35304069
exon,35302566,35304069
exon,35302566,35304069
exon,35302566,35304069
transcript,35302566,35411963
transcript,35302566,35411970
transcript,35302566,35411973
gene,35302566,35412031
transcript,35302566,35412031
UTR,35302578,35303937
exon,35302578,35304069
transcript,35302578,35411973
UTR,35303453,35303937
exon,35303453,35304069
transcript,35303453,35394203
stop_codon,35303935,35303937
stop_codon,35303935,35303937
stop_codon,35303935,35303937
stop_codon,35303935,35303937
stop_codon,35303935,35303937
stop_codon,35303935,35303937
CDS,35303938,35304069
CDS,35303938,35304069
CDS,35303938,35304069
CDS,35303938,35304069
CDS,35303938,35304069
CDS,35303938,35304069
exon,35306666,35306779
CDS,35306666,35306779
exon,35306666,35306779
CDS,35306666,35306779
exon,35306666,35306779
CDS,35306666,35306779
exon,35306666,35306779
CDS,35306666,35306779
exon,35306666,35306779
CDS,35306666,35306779
exon,35306666,35306779
CDS,35306666,35306779
exon,35314688,35314765
CDS,35314688,35314765
exon,35314688,35314765
CDS,35314688,35314765
exon,35314688,35314765
CDS,35314688,35314765
exon,35314688,35314765
CDS,35314688,35314765
exon,35314688,35314765
CDS,35314688,35314765
UTR,35344110,35347073
exon,35344110,35347272
transcript,35344110,35411974
stop_codon,35347071,35347073
CDS,35347074,35347272
exon,35347164,35347272
CDS,35347164,35347272
exon,35347164,35347272
CDS,35347164,35347272
exon,35347164,35347272
CDS,35347164,35347272
exon,35347164,35347272
CDS,35347164,35347272
exon,35347164,35347272
CDS,35347164,35347272
exon,35366557,35366614
CDS,35366557,35366614
exon,35366557,35366614
CDS,35366557,35366614
exon,35366557,35366614
CDS,35366557,35366614
exon,35366557,35366614
CDS,35366557,35366614
exon,35366557,35366614
CDS,35366557,35366614
exon,35366557,35366614
CDS,35366557,35366614
exon,35374184,35374256
CDS,35374184,35374256
exon,35374184,35374256
CDS,35374184,35374256
exon,35374184,35374256
CDS,35374184,35374256
exon,35374184,35374256
CDS,35374184,35374256
exon,35381918,35382025
CDS,35381918,35382025
exon,35381918,35382025
CDS,35381918,35382025
exon,35381918,35382025
CDS,35381918,35382025
exon,35381918,35382025
CDS,35381918,35382025
exon,35381926,35382025
CDS,35381926,35382025
exon,35381926,35382025
CDS,35381926,35382025
CDS,35384038,35384124
exon,35384038,35384133
CDS,35384038,35384133
exon,35384038,35384133
CDS,35384038,35384133
exon,35384038,35384133
CDS,35384038,35384133
exon,35384038,35384133
CDS,35384038,35384133
exon,35384038,35384133
exon,35384038,35384133
CDS,35384038,35384133
start_codon,35384122,35384124
UTR,35384125,35384133
exon,35394092,35394196
