Type,Start,End
exon,37420299,37420384
UTR,37420299,37420374
exon,37420299,37420384
UTR,37420299,37420374
exon,37420299,37420384
UTR,37420299,37420374
exon,37420299,37420384
UTR,37420299,37420374
exon,37420299,37420384
UTR,37420299,37420374
exon,37420299,37420384
UTR,37420299,37420374
transcript,37420299,37506302
exon,37420299,37420384
UTR,37420299,37420374
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
CDS,37420375,37420384
start_codon,37420375,37420377
transcript,37420375,37511954
exon,37420375,37420384
CDS,37420375,37420384
start_codon,37420375,37420377
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
UTR,37472684,37472760
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
exon,37472684,37472880
CDS,37472684,37472880
CDS,37472761,37472880
start_codon,37472761,37472763
exon,37478181,37478300
CDS,37478181,37478300
exon,37478181,37478300
CDS,37478181,37478300
exon,37478181,37478300
CDS,37478181,37478300
exon,37478181,37478300
CDS,37478181,37478300
exon,37478181,37478300
CDS,37478181,37478300
exon,37478208,37478300
CDS,37478208,37478300
exon,37478208,37478300
CDS,37478208,37478300
exon,37478208,37478300
CDS,37478208,37478300
exon,37478208,37478300
CDS,37478208,37478300
exon,37478208,37478300
CDS,37478208,37478300
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37480638,37480826
CDS,37480638,37480826
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37486467,37486614
CDS,37486467,37486614
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37490175,37490461
CDS,37490175,37490461
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37493017,37493163
CDS,37493017,37493163
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37496118,37496258
CDS,37496118,37496258
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37505283,37505589
CDS,37505283,37505589
exon,37506099,37506223
CDS,37506099,37506223
exon,37506099,37506223
CDS,37506099,37506223
exon,37506099,37506223
CDS,37506099,37506223
exon,37506099,37506223
CDS,37506099,37506223
exon,37506099,37506354
CDS,37506099,37506304
exon,37506099,37506223
CDS,37506099,37506223
exon,37506099,37506223
CDS,37506099,37506223
exon,37506099,37506223
CDS,37506099,37506223
exon,37506271,37506302
CDS,37506271,37506299
stop_codon,37506300,37506302
UTR,37506300,37506302
stop_codon,37506305,37506307
UTR,37506305,37506354
exon,37511911,37512531
CDS,37511911,37512528
exon,37511911,37526358
CDS,37511911,37512528
exon,37511911,37515172
CDS,37511911,37512528
exon,37511911,37512772
CDS,37511911,37512528
exon,37511911,37515377
UTR,37511911,37515377
exon,37511911,37512947
CDS,37511911,37512528
exon,37511911,37512921
CDS,37511911,37512528
exon,37511911,37526358
CDS,37511911,37512528
exon,37511911,37511954
CDS,37511911,37511951
stop_codon,37511952,37511954
UTR,37511952,37511954
stop_codon,37512529,37512531
UTR,37512529,37512531
stop_codon,37512529,37512531
UTR,37512529,37526358
stop_codon,37512529,37512531
UTR,37512529,37515172
stop_codon,37512529,37512531
UTR,37512529,37512772
stop_codon,37512529,37512531
UTR,37512529,37512947
stop_codon,37512529,37512531
UTR,37512529,37512921
stop_codon,37512529,37512531
UTR,37512529,37526358
gene,37593977,37661496
transcript,37593977,37661496
exon,37593977,37594136
gene,37607373,38121345
transcript,37607373,37916457
exon,37607373,37625484
UTR,37607373,37625161
transcript,37623559,38121345
exon,37623559,37625484
UTR,37623559,37625161
stop_codon,37625159,37625161
stop_codon,37625159,37625161
CDS,37625162,37625484
CDS,37625162,37625484
exon,37646547,37646623
exon,37659194,37661496
exon,37714211,37715131
CDS,37714211,37715131
exon,37714211,37715131
CDS,37714211,37715131
gene,37717102,37719569
transcript,37717102,37719569
exon,37717102,37717235
exon,37719347,37719569
gene,37816074,37840660
transcript,37816074,37816406
exon,37816074,37816406
transcript,37816100,37840660
exon,37816100,37816250
exon,37840428,37840660
exon,37840658,37840709
CDS,37840658,37840682
exon,37840658,37840709
CDS,37840658,37840682
start_codon,37840680,37840682
start_codon,37840680,37840682
UTR,37840683,37840709
UTR,37840683,37840709
exon,37915884,37916457
UTR,37915884,37916457
gene,37951425,38121360
transcript,37951425,38121339
exon,37951425,37951702
exon,37952821,37953005
gene,38006544,38010618
transcript,38006544,38010618
exon,38006544,38006826
exon,38010478,38010618
transcript,38054011,38121360
exon,38054011,38054773
transcript,38093244,38121331
exon,38093244,38093348
exon,38094758,38094840
exon,38097267,38097509
exon,38099277,38099338
exon,38120307,38120408
UTR,38120307,38120408
exon,38120307,38120408
exon,38120307,38120408
exon,38120307,38120408
exon,38121128,38121345
UTR,38121128,38121345
exon,38121128,38121339
exon,38121128,38121360
exon,38121128,38121331
gene,38121451,38156511
transcript,38121473,38156511
exon,38121473,38121601
exon,38122312,38122668
exon,38154433,38154529
gene,38155549,38307357
exon,38156304,38156511
gene,38204141,38206080
transcript,38204141,38206080
exon,38204141,38206080
transcript,38204544,38205606
exon,38204544,38205606
gene,38206156,38208644
transcript,38206156,38208644
exon,38206156,38206360
exon,38206472,38206616
exon,38208135,38208644
gene,38237217,38238201
transcript,38237217,38238201
exon,38237217,38237414
exon,38238113,38238201
gene,38238227,38238664
transcript,38238227,38238664
exon,38238227,38238664
transcript,38256698,38301822
exon,38256698,38256787
UTR,38256698,38256787
transcript,38256698,38301822
exon,38256698,38256787
UTR,38256698,38256787
transcript,38256741,38307357
exon,38256741,38256787
UTR,38256741,38256787
transcript,38256991,38307357
exon,38256991,38257185
UTR,38256991,38257185
exon,38257046,38257185
UTR,38257046,38257185
exon,38257046,38257185
UTR,38257046,38257185
exon,38257046,38257185
UTR,38257046,38257185
transcript,38272250,38301490
exon,38272250,38272557
UTR,38272250,38272557
transcript,38272420,38301822
exon,38272420,38272557
UTR,38272420,38272557
transcript,38272423,38301821
exon,38272423,38272557
UTR,38272423,38272557
exon,38285587,38285689
UTR,38285587,38285689
exon,38285587,38285689
UTR,38285587,38285689
exon,38291606,38291747
UTR,38291606,38291747
exon,38296926,38297023
UTR,38296926,38297023
exon,38296926,38297023
UTR,38296926,38297023
exon,38296926,38297023
UTR,38296926,38297023
exon,38296926,38297023
UTR,38296926,38297023
exon,38296926,38297023
UTR,38296926,38297023
exon,38296926,38297023
UTR,38296926,38297023
exon,38296926,38297023
UTR,38296926,38297023
exon,38298144,38298282
UTR,38298144,38298282
exon,38299244,38301822
UTR,38299244,38299261
exon,38299244,38301822
UTR,38299244,38299261
exon,38299244,38307357
UTR,38299244,38299261
exon,38299244,38307357
UTR,38299244,38299261
exon,38299244,38301822
UTR,38299244,38299261
exon,38299244,38301821
UTR,38299244,38299261
exon,38299253,38301490
UTR,38299253,38299261
CDS,38299262,38300386
start_codon,38299262,38299264
CDS,38299262,38300386
start_codon,38299262,38299264
CDS,38299262,38300386
start_codon,38299262,38299264
CDS,38299262,38300386
start_codon,38299262,38299264
CDS,38299262,38300386
start_codon,38299262,38299264
CDS,38299262,38300386
start_codon,38299262,38299264
CDS,38299262,38300386
start_codon,38299262,38299264
stop_codon,38300387,38300389
UTR,38300387,38301822
stop_codon,38300387,38300389
UTR,38300387,38301822
stop_codon,38300387,38300389
UTR,38300387,38307357
stop_codon,38300387,38300389
UTR,38300387,38307357
stop_codon,38300387,38300389
UTR,38300387,38301490
stop_codon,38300387,38300389
UTR,38300387,38301822
stop_codon,38300387,38300389
UTR,38300387,38301821
gene,38323635,38333421
transcript,38323635,38333364
exon,38323635,38323898
exon,38325783,38325954
transcript,38326352,38333421
exon,38326352,38326545
exon,38332426,38332477
exon,38332426,38332477
exon,38332962,38333032
exon,38332962,38333032
exon,38333316,38333364
exon,38333316,38333421
gene,38380027,38661780
transcript,38380027,38498442
exon,38380027,38383923
UTR,38380027,38383405
transcript,38380027,38498442
exon,38380027,38383923
UTR,38380027,38383405
transcript,38380027,38584900
exon,38380027,38383923
UTR,38380027,38383405
transcript,38380027,38584945
exon,38380027,38383923
UTR,38380027,38383405
transcript,38380027,38661694
exon,38380027,38383923
UTR,38380027,38383405
transcript,38380027,38661694
exon,38380027,38383923
UTR,38380027,38383405
transcript,38380030,38661780
exon,38380030,38383923
UTR,38380030,38383405
transcript,38380036,38498477
exon,38380036,38383923
UTR,38380036,38383405
transcript,38383126,38498476
exon,38383126,38383923
UTR,38383126,38383405
transcript,38383291,38660667
exon,38383291,38383923
UTR,38383291,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
stop_codon,38383403,38383405
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
CDS,38383406,38383923
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38390995,38391042
CDS,38390995,38391042
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38391659,38391715
CDS,38391659,38391715
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38392376,38392444
CDS,38392376,38392444
exon,38400574,38400645
CDS,38400574,38400645
exon,38400574,38400645
CDS,38400574,38400645
exon,38400574,38400645
CDS,38400574,38400645
exon,38400574,38400645
CDS,38400574,38400645
exon,38400574,38400645
CDS,38400574,38400645
exon,38400574,38400645
CDS,38400574,38400645
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38402557,38402637
CDS,38402557,38402637
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38403506,38403709
CDS,38403506,38403709
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423521
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423561
exon,38423410,38423561
CDS,38423410,38423521
exon,38423410,38423561
CDS,38423410,38423561
start_codon,38423519,38423521
start_codon,38423519,38423521
UTR,38423522,38423561
UTR,38423522,38423561
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
exon,38445404,38445621
CDS,38445404,38445621
gene,38497743,38498150
transcript,38497743,38498150
exon,38497743,38498150
exon,38498363,38498442
CDS,38498363,38498380
exon,38498363,38498442
CDS,38498363,38498380
exon,38498363,38498477
CDS,38498363,38498380
exon,38498363,38498476
UTR,38498363,38498476
start_codon,38498378,38498380
